"Date","Price","Open","High","Low","Vol.","Change %"
"01/23/2026","104.67","98.04","105.54","95.52","25.08K","3.89%"
"01/22/2026","100.75","102.49","110.99","98.93","28.83K","-2.83%"
"01/21/2026","103.68","89.51","106.16","88.67","34.74K","10.36%"
"01/20/2026","93.95","93.00","96.75","90.04","28.46K","2.19%"
"01/19/2026","91.94","90.11","92.55","86.15","28.89K","-4.97%"
"01/16/2026","96.75","88.49","99.69","88.49","32.38K","11.53%"
"01/15/2026","86.75","83.75","87.89","83.20","25.46K","4.44%"
"01/14/2026","83.06","80.09","85.75","78.99","26.37K","1.45%"
"01/13/2026","81.87","82.44","84.20","79.78","29.05K","4.23%"
"01/12/2026","78.55","74.99","79.61","74.84","35.75K","7.38%"
"01/09/2026","73.15","71.25","73.57","71.25","17.39K","2.35%"
"01/08/2026","71.47","71.26","71.85","70.76","17.63K","-4.05%"
"01/07/2026","74.49","73.01","75.65","73.01","19.95K","2.43%"
"01/06/2026","72.72","71.65","72.96","71.16","15.92K","2.65%"
"01/05/2026","70.84","74.50","74.50","70.30","17.85K","-6.49%"
"01/02/2026","75.76","75.03","75.93","74.36","14.80K","2.64%"
"12/31/2025","73.81","72.89","74.75","71.94","11.41K","-0.28%"
"12/30/2025","74.02","75.25","75.50","73.00","17.64K","-2.39%"
"12/29/2025","75.83","75.90","76.29","74.54","20.52K","2.50%"
"12/24/2025","73.98","73.26","74.75","72.84","12.26K","1.18%"
"12/23/2025","73.12","73.40","73.63","71.80","12.45K","-0.10%"
"12/22/2025","73.19","74.50","74.51","73.01","14.49K","-2.27%"
"12/19/2025","74.89","73.85","75.93","73.27","22.78K","2.45%"
"12/18/2025","73.10","72.46","74.05","71.78","23.02K","0.93%"
"12/17/2025","72.43","71.50","73.08","71.37","21.47K","2.42%"
"12/16/2025","70.72","72.16","72.36","70.30","21.72K","-3.02%"
"12/15/2025","72.92","74.52","75.06","71.75","21.48K","-0.44%"
"12/12/2025","73.24","70.84","73.39","70.66","17.42K","3.95%"
"12/11/2025","70.46","70.64","71.24","69.96","12.67K","1.09%"
"12/10/2025","69.70","71.37","71.61","69.46","14.00K","-3.58%"
